id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,min_nights,num_reviews,last_review,reviews_pm,num_listings,availability_365,num_reviews_ltm,license
1.34517E+18,Top 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31622367,-71.06638289,Private room,88,29,0,,,115,237,0,
1.34517E+18,"26A2.2 | The Annabel 2, Bedroom 2 | w/AC & W/D",71783,Lance,Dorchester,42.3188077,-71.06116823,Private room,72,30,0,,,58,273,0,
1.34517E+18,"26A2.3 | The Annabel 2, Bedroom 3 | w/AC & W/D",71783,Lance,Dorchester,42.31706323,-71.06158661,Private room,68,30,2,4/25/2025,0.26,58,266,2,Exempt: This listing is a unit used for furnished institutional or business stays
1.34518E+18,Best 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31498314,-71.06490316,Private room,88,29,0,,,115,237,0,
1.34574E+18,Boston/Heart of the City,449873758,Max,Roxbury,42.32528652,-71.09017988,Entire home/apt,293,1,12,8/17/2025,2.54,2,29,12,STR-576017
1.34588E+18,The Galen-Luxe 2BR by Downtown Boston,416027128,Naveen,Brighton,42.3486,-71.14702,Entire home/apt,306,1,19,8/26/2025,2.45,39,349,19,STR-587351
1.34647E+18,One Bedroom Apartment in Back Bay Building,22541573,Furnished Quarters,Back Bay,42.347,-71.08089,Entire home/apt,260,32,0,,,43,359,0,
1.34659E+18,1BR in Downtown 9340,212359760,Mohammed Radi,Downtown,42.35179587,-71.06497598,Entire home/apt,,29,8,4/15/2025,1.15,60,341,8,STR-523178
1.3479E+18,Cozy Studio in Prime Beacon Hill. Walk to MGH/MIT,489462133,Yi-Hsuan,Beacon Hill,42.35993347,-71.06556734,Entire home/apt,286,29,0,,,2,269,0,
1.34872E+18,(J6) Best Back Bay Location! Perfect Studio!,563246552,Paige,Back Bay,42.35254,-71.07599,Entire home/apt,300,1,18,8/5/2025,2.83,36,305,18,STR-546677
1.34874E+18,"(W8) Front Facing, W/D, Dining, Shopping, Walking!",371640674,Boston,South End,42.33779958,-71.07809448,Entire home/apt,225,1,21,9/7/2025,3.3,12,141,21,STR-598153
1.34875E+18,"(W11) Vibrant Area, Pizza, Shopping, Parks W/D",371640674,Boston,South End,42.33776071,-71.07720197,Entire home/apt,198,1,20,9/7/2025,3.23,12,140,20,STR-598149
1.34932E+18,Luxury corner Boston 2Br 2Ba Apt Boston hospitals,163848078,Adam,Jamaica Plain,42.32829,-71.11206,Entire home/apt,292,29,7,8/30/2025,1.09,72,274,7,STR-541232
1.34943E+18,"(DR81) New Home, Close 2 City, Spacious 6 Beds W/D",261436898,Brent,Dorchester,42.28803856,-71.03931808,Entire home/apt,621,1,12,6/28/2025,1.94,4,89,12,STR-604739
1.34947E+18,"Classic Boston, Penthouse duplex",8229,Terry,Roxbury,42.3292148,-71.0949007,Entire home/apt,323,3,5,8/9/2025,0.78,11,50,5,STR-446658
1.34995E+18,Accessible Private Room #1097 C,533234561,Tina,Brighton,42.35013,-71.17156,Private room,40,91,0,,,51,114,0,
1.35E+18,Accessible Private Room #349 A,533234561,Tina,South Boston,42.33378,-71.04937,Private room,,91,0,,,51,82,0,
1.35E+18,Renovated Single Room with Bath,26956083,Todd,Brighton,42.34865768,-71.14037567,Private room,107,31,2,9/1/2025,0.43,12,251,2,
1.35E+18,Classic Private Room #605 D,533234561,Tina,Brighton,42.34165,-71.14336,Private room,,91,0,,,51,63,0,
1.35001E+18,Comfortable Private Room #277 A,533234561,Tina,North End,42.36344,-71.05566,Private room,52,91,0,,,51,99,0,
1.35001E+18,Convenient Private Room #1301 A,533234561,Tina,Brighton,42.35096679,-71.14716095,Private room,,91,0,,,51,93,0,
1.35001E+18,Classic Private Room #1285 A,533234561,Tina,Allston,42.35428088,-71.13108851,Private room,45,91,0,,,51,128,0,
1.35001E+18,Convenient Private Room #1814 F,533234561,Tina,Allston,42.36121502,-71.12596561,Private room,45,91,0,,,51,114,0,
1.35001E+18,Convenient Private Room #726 B,533234561,Tina,Allston,42.35810081,-71.12947321,Private room,,91,0,,,51,62,0,
1.35001E+18,Functional Private Room #1487 C,533234561,Tina,Brighton,42.35223025,-71.15928182,Private room,,91,0,,,51,220,0,
1.35001E+18,Functional Private Room #726 D,533234561,Tina,Allston,42.35740605,-71.13138655,Private room,48,91,0,,,51,104,0,
1.35001E+18,Modest Private Room #1816 B,533234561,Tina,South Boston,42.33817,-71.02719,Private room,48,91,0,,,51,149,0,
1.35002E+18,Accessible Private Room #255 A,533234561,Tina,Mission Hill,42.33035,-71.1039,Private room,41,91,0,,,51,216,0,
1.35002E+18,Classic Private Room #1103 B,533234561,Tina,Chinatown,42.34764144,-71.06265241,Private room,47,91,0,,,51,113,0,
1.35002E+18,Convenient Private Room #1517 C,533234561,Tina,Brighton,42.35396,-71.14665,Private room,,91,0,,,51,149,0,
1.35002E+18,Functional Private Room #1284 A,533234561,Tina,Allston,42.35845602,-71.12956719,Private room,38,91,0,,,51,131,0,
1.35002E+18,Functional Private Room #539 B,533234561,Tina,Allston,42.35915623,-71.12767592,Private room,38,91,0,,,51,113,0,
1.35003E+18,Modest Private Room #277 C,533234561,Tina,North End,42.36479425,-71.0576551,Private room,48,91,0,,,51,124,0,
1.35003E+18,Practical Private Room #768 A,533234561,Tina,Roxbury,42.327081,-71.07855522,Private room,42,91,0,,,51,151,0,
1.35003E+18,Practical Private Room #773 A,533234561,Tina,Roxbury,42.33047,-71.08704,Private room,,91,0,,,51,156,0,
1.35003E+18,Classic Private Room #1234 A,533234561,Tina,Allston,42.35646056,-71.13237738,Private room,,91,0,,,51,67,0,
1.35003E+18,Simple Private Room #1349 D,533234561,Tina,Dorchester,42.31992009,-71.05504997,Private room,,91,0,,,51,158,0,
1.35003E+18,Comfortable Private Room #1581 B,533234561,Tina,Dorchester,42.30101419,-71.08331082,Private room,48,91,0,,,51,149,0,
1.35003E+18,Simple Private Room #587 A,533234561,Tina,Brighton,42.34916198,-71.14888875,Private room,,91,0,,,51,298,0,
1.35003E+18,Classic Private Room #444 C,533234561,Tina,Allston,42.3587981,-71.1320785,Private room,48,91,0,,,51,114,0,
1.35003E+18,Convenient Private Room #471 C,533234561,Tina,North End,42.36426,-71.05544,Private room,48,31,0,,,51,70,0,
1.35003E+18,Functional Private Room #1357 B,533234561,Tina,Dorchester,42.32026682,-71.05497706,Private room,43,91,0,,,51,110,0,
1.35003E+18,Practical Private Room #1285 C,533234561,Tina,Allston,42.35405652,-71.13237577,Private room,,91,0,,,51,90,0,
1.35003E+18,Practical Private Room #502 D,533234561,Tina,Allston,42.3600737,-71.13206814,Private room,52,91,0,,,51,172,0,
1.35003E+18,Simple Private Room #1301 E,533234561,Tina,Brighton,42.35059542,-71.14904851,Private room,,91,0,,,51,54,0,
1.35003E+18,Convenient Private Room #441 6C,533234561,Tina,Brighton,42.34224,-71.1441,Private room,,91,0,,,51,84,0,
1.35004E+18,Practical Private Room #206 F,533234561,Tina,Brighton,42.34642778,-71.15316064,Private room,,91,0,,,51,123,0,
1.35004E+18,Practical Private Room #275 B,533234561,Tina,North End,42.36494,-71.05771,Private room,53,91,0,,,51,114,0,
1.35004E+18,Simple Private Room #278 B,533234561,Tina,North End,42.36553,-71.05579,Private room,53,91,0,,,51,357,0,
1.35007E+18,Luxury 1BR Next to Airport 9775,212359760,Mohammed Radi,East Boston,42.37471,-71.03156,Entire home/apt,,1,14,9/21/2025,2.41,60,355,14,STR-584748
1.35007E+18,Luxury Studio Next to Broadway 5839,212359760,Mohammed Radi,South Boston,42.34277384,-71.05508344,Entire home/apt,,1,21,9/19/2025,3.23,60,255,21,STR-585063
1.35008E+18,Accessible Private Room #236 A,533234561,Tina,Fenway,42.34400348,-71.09480584,Private room,60,91,0,,,51,120,0,
1.35009E+18,30/1 - 4BR Boston | Cozy Apt near Geneva Cliffs,548573234,Peter,Dorchester,42.3062311,-71.0602314,Entire home/apt,221,1,6,9/20/2025,1.14,2,288,6,STR-588796
1.35009E+18,30/3 - 3BR Boston |Cozy Apt near Franklin Park Zoo,548573234,Peter,Dorchester,42.3062311,-71.0602314,Entire home/apt,209,1,11,8/16/2025,1.53,2,257,11,STR-588796
1.35074E+18,Accessible Private Room #605 C,533234561,Tina,Brighton,42.34175209,-71.14429899,Private room,,91,0,,,51,61,0,
1.35074E+18,Convenient Private Room #829 C,533234561,Tina,Roxbury,42.3305717,-71.08821795,Private room,48,91,0,,,51,118,0,
1.35074E+18,Convenient Private Room #926 A,533234561,Tina,Jamaica Plain,42.31518752,-71.09826425,Private room,41,31,0,,,51,111,0,
1.35074E+18,Functional Private Room #349 E,533234561,Tina,South Boston,42.3355,-71.04788,Private room,,91,0,,,51,62,0,
1.35074E+18,Functional Private Room #470 B,533234561,Tina,North End,42.36461,-71.05408,Private room,60,31,0,,,51,234,0,
1.35081E+18,Functional Private Room #534 A,533234561,Tina,Allston,42.35433,-71.13248,Private room,,91,0,,,51,84,0,
1.35081E+18,Accessible Private Room #1813 A,533234561,Tina,Allston,42.35749855,-71.13395335,Private room,39,91,0,,,51,149,0,
1.35115E+18,Cozy Renovated 4-Bedroom Townhouse Walk to Train,660102285,An Thanh,Dorchester,42.28235,-71.05997,Entire home/apt,297,1,24,9/6/2025,4.14,2,300,24,STR-587622
1.3517E+18,Extended stay. Quiet. Spacious,26083391,Christopher,Jamaica Plain,42.31760644,-71.10613025,Entire home/apt,150,29,0,,,2,276,0,
1.35184E+18,The Lister-Luxurious Studio Near Heart of Boston,416027128,Naveen,Brighton,42.34839373,-71.1451439,Entire home/apt,200,1,30,8/29/2025,4.07,39,350,30,STR-587346
1.35186E+18,The Salk-Beautiful Boston Studio,416027128,Naveen,Brighton,42.34728891,-71.14511577,Entire home/apt,162,1,27,9/18/2025,3.68,39,340,27,STR-587348
1.35188E+18,The Watson-Luxe Boston Studio,416027128,Naveen,Brighton,42.34666016,-71.14668614,Entire home/apt,158,1,33,8/27/2025,4.52,39,361,33,STR-587350
1.35226E+18,25A1.1 | The Alameda 1 | 2BR 1B w/AC & WD | Room 1,71783,Lance,West Roxbury,42.29076729,-71.15525614,Private room,69,30,0,,,58,313,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35227E+18,25A1.2 | The Alameda 1 | 2BR 1B w/AC & WD | Room 2,71783,Lance,West Roxbury,42.29263,-71.1535,Private room,66,30,0,,,58,313,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35228E+18,25A2.1 | The Alameda 2 | 2BR 1B w/AC & WD | Room 1,71783,Lance,West Roxbury,42.29263,-71.15329,Private room,69,30,0,,,58,328,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35229E+18,25A2.2 | The Alameda 2 | 2BR 1B w/AC & WD | Room 2,71783,Lance,West Roxbury,42.29226131,-71.15318579,Private room,69,30,0,,,58,327,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.3523E+18,25A2.3 | The Alameda 2 | 3BR 1B w/AC & WD | Room 3,71783,Lance,West Roxbury,42.29099125,-71.15385244,Private room,46,30,0,,,58,327,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35232E+18,109S3.1 | The Strathmore 3 | 2BR 2B w/AC | Room #1,71783,Lance,Brighton,42.34006556,-71.15040003,Private room,66,30,0,,,58,277,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35232E+18,109S3.2 | The Strathmore 3 | 2BR 2B w/AC | Room #2,71783,Lance,Brighton,42.33888,-71.15023,Private room,,30,0,,,58,277,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35233E+18,109S2.1 | The Strathmore 2 | 3BR 2B w/AC | Room #1,71783,Lance,Brighton,42.33827,-71.15232,Private room,74,30,0,,,58,270,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35234E+18,109S2.2 | The Strathmore 2 | 3BR 2B w/AC | Room #2,71783,Lance,Brighton,42.34011819,-71.15058081,Private room,62,30,0,,,58,270,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35236E+18,109S2.3 | The Strathmore 2 | 3BR 2B w/AC | Room #3,71783,Lance,Brighton,42.34046345,-71.15041064,Private room,63,30,0,,,58,270,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35248E+18,Charming 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36062,-71.06493,Private room,60,29,0,,,115,47,0,
1.35248E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36097313,-71.06671301,Private room,,29,0,,,115,21,0,
1.35287E+18,Spacious Private Room in Lower Roxbury,31340713,Kama,Roxbury,42.32795,-71.07853,Entire home/apt,57,30,1,5/31/2025,0.26,33,34,1,
1.35314E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36103,-71.06552,Private room,60,29,0,,,115,170,0,
1.35315E+18,Boston modern appartment,522128667,Thanh,Dorchester,42.29077172,-71.06155967,Entire home/apt,238,2,0,,,3,329,0,str-539606
1.35315E+18,Spacious 1B in Faneuil Hall/Quincy Market,31340713,Kama,Downtown,42.35972792,-71.05715357,Entire home/apt,354,30,5,5/23/2025,0.79,33,317,5,Exempt: This listing is a hotel or motel
1.35318E+18,Convenient 1Beroom in Beacon Hill,373675137,Liya,West End,42.3612338,-71.06488558,Private room,60,29,0,,,115,201,0,
1.3532E+18,Nice 1Bedroom in Beacon Hill,373675137,Liya,West End,42.36186586,-71.0653,Private room,60,29,0,,,115,201,0,
1.35321E+18,Affordable 1Bedroom in Beacon Hill,373675137,Liya,West End,42.36151,-71.06694,Private room,60,29,0,,,115,201,0,
1.35322E+18,Cozy Private Room in Lower Roxbury,31340713,Kama,Roxbury,42.32672186,-71.07661335,Entire home/apt,,31,0,,,33,27,0,
1.35378E+18,Ideal Brighton Location with Parking,37086821,Enrik,Brighton,42.34591086,-71.14718668,Entire home/apt,184,2,39,9/22/2025,5.32,1,299,39,STR-573351
1.35389E+18,3BD/2BA Near Logan Airport and T 9914,212359760,Mohammed Radi,East Boston,42.38615,-71.00678,Entire home/apt,,29,5,5/1/2025,0.74,60,222,5,STR-523178
1.35404E+18,Fully-Furnished Room by Harvard,256736730,Sridutt,Allston,42.36514992,-71.11851532,Private room,62,91,0,,,1,353,0,
1.35415E+18,Practical Private Room #1341 H,533234561,Tina,Brighton,42.34379316,-71.15183331,Private room,,91,0,,,51,141,0,
1.35458E+18,230B4.1 | The Penthouse Redline | AC & WD | Room 1,71783,Lance,Dorchester,42.32150723,-71.06183281,Private room,80,30,0,,,58,324,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35462E+18,230B4.2 | The Penthouse w/WD & A,71783,Lance,Dorchester,42.32329552,-71.06176734,Private room,72,30,0,,,58,324,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35503E+18,Cozy nest getaway near Boston!,678435930,Samuel,Roslindale,42.2762662,-71.1341335,Entire home/apt,169,2,32,9/22/2025,4.82,1,332,32,STR-588301
1.35525E+18,Apartment in Boston's Jamaica Plain,678507096,Huan Xin,Jamaica Plain,42.299526,-71.112895,Entire home/apt,202,2,28,9/18/2025,4.97,1,189,28,STR-588764
1.3554E+18,Large Private Room Boston near T & JFK/UMass,84744174,Sean,Dorchester,42.31539,-71.06217,Private room,63,91,0,,,4,274,0,
1.35577E+18,"Blueground | Seaport, w/d, nr museums",107434423,Blueground,South Boston Waterfront,42.3490262,-71.0446092,Entire home/apt,,31,0,,,343,204,0,
1.35604E+18,Free Parking | Stocked Kitchen | 10 min -> Boston,232662845,Waleed,Roxbury,42.32553382,-71.07972656,Entire home/apt,228,1,15,9/17/2025,3.26,1,348,15,STR-555331
1.3567E+18,Boston 2Bedroom Apartment,373675137,Liya,Beacon Hill,42.35925064,-71.06740486,Entire home/apt,136,29,0,,,115,207,0,
1.35738E+18,47S1.B | The Sumner Redline | w/AC & WD | Suite,71783,Lance,Dorchester,42.31764063,-71.06102566,Private room,78,30,1,9/11/2025,1,58,365,1,Exempt: This listing is a unit used for furnished institutional or business stays
1.35808E+18,39S1.g | 1BR 2B w/AC & W/D  75ft to 'C' Greenline!,71783,Lance,Brighton,42.33849796,-71.14763275,Private room,,30,0,,,58,318,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35816E+18,39S1.b | 1BR 2B w/AC & W/D 75ft to 'C' Greenline,71783,Lance,Brighton,42.33793906,-71.14806779,Private room,,30,0,,,58,318,0,Exempt: This listing is a unit used for furnished institutional or business stays
1.35826E+18,South End Brownstone Sunny Condo,106930688,James Christian,South End,42.34112,-71.08019,Entire home/apt,225,30,0,,,1,357,0,
1.35829E+18,"2B 2BA w/ In-unit Laundry, Central Air",96961013,Ronalyn,Roxbury,42.33738033,-71.08534631,Entire home/apt,317,30,3,5/22/2025,0.57,14,264,3,Exempt: This listing is a hotel or motel
1.35835E+18,Spacious Back Bay 1BR w/ King & Office,96961013,Ronalyn,South End,42.34767353,-71.07229236,Entire home/apt,317,30,5,4/20/2025,0.87,14,43,5,Exempt: This listing is a hotel or motel
1.35838E+18,"Expansive Back Bay Loft, 1B/1B",96961013,Ronalyn,Back Bay,42.34972,-71.07329,Entire home/apt,317,30,0,,,14,57,0,Exempt: This listing is a hotel or motel
1.35872E+18,"Blueground | Jamaica Plain, AC, gym, nr pond",107434423,Blueground,Jamaica Plain,42.300862,-71.1118753,Entire home/apt,222,31,0,,,343,178,0,
1.35906E+18,Boston Commons 1BR w/ view,673068929,Bassem,Charlestown,42.37299243,-71.0631399,Entire home/apt,208,29,1,4/22/2025,0.19,1,344,1,STR-025653
1.36003E+18,"Blueground | Symphony, gym & w/d, nr hall",107434423,Blueground,Fenway,42.3451746,-71.0870626,Entire home/apt,253,31,0,,,343,116,0,
1.36031E+18,Huge 3 Br Boston hospitals with waterview Balcony,163848078,Adam,Jamaica Plain,42.32834407,-71.11049864,Entire home/apt,699,29,0,,,72,365,0,STR-384656
1.3604E+18,Large Duplex Free Prkg mins 2 Train downtownFenway,25203946,Eder,Dorchester,42.29942,-71.06949,Entire home/apt,677,2,9,7/27/2025,1.27,7,247,9,STR-574289
1.36062E+18,Tiny Home Haven,34781821,Jhanev,Mattapan,42.27326,-71.10755,Entire home/apt,112,29,1,6/17/2025,0.3,1,270,1,STR-603610
1.36129E+18,Luxury corner 2BR 2BA Boston Jamica pond Hospitals,163848078,Adam,Jamaica Plain,42.32851,-71.11249,Entire home/apt,599,29,3,5/30/2025,0.57,72,365,3,STR-452314
1.36172E+18,Modern Home - Bright & Spacious,7679039,Alix,Roxbury,42.31193,-71.08899,Private room,68,3,5,9/9/2025,0.78,4,26,5,STR-548471
1.36182E+18,Bright & Private Home w/King Bed,7679039,Alix,Roxbury,42.31312,-71.08901,Private room,84,3,8,9/21/2025,1.2,4,0,8,STR-548471
1.36255E+18,Luxury 3BR | Free Parking | Harvard/BU | ROKU TV,578741487,Michael,Brighton,42.36089802,-71.14381052,Entire home/apt,381,2,36,9/21/2025,5.37,10,333,36,STR-584645
1.36342E+18,2BR in Savin Hill Boston 4596,212359760,Mohammed Radi,Dorchester,42.30958373,-71.05035039,Entire home/apt,172,29,1,5/9/2025,0.22,60,235,1,STR-520842
1.36375E+18,Luxury 3 Bed 3 Bath Condo Eagle Hill East Boston,151222566,Zach,East Boston,42.38181,-71.03408,Entire home/apt,,100,0,,,1,358,0,
1.36453E+18,"Beacon Hill Room. Walk to MGH, Tufts Medical, MIT",232009663,Annie,Beacon Hill,42.357,-71.07268,Private room,117,29,1,8/31/2025,1,6,101,1,
1.36531E+18,Best Quality 2 Bedroom Apt in Beacon Hill,373675137,Liya,Beacon Hill,42.35860907,-71.06803865,Entire home/apt,131,29,0,,,115,196,0,
1.36543E+18,Newly Renovated Retreat l Near T,473301884,Mylinh,Dorchester,42.31830911,-71.05866072,Entire home/apt,466,2,8,6/17/2025,1.25,9,330,8,STR-589393
1.36546E+18,Rusty's Attic Lair,19197577,Ken,Roslindale,42.28502153,-71.12887457,Private room,,3,0,,,6,137,0,STR-476406
1.36554E+18,5BR3B | Walk to Subway + Downtown,502043395,Tra My,South Boston,42.33068921,-71.0577341,Entire home/apt,,29,4,3/19/2025,0.59,18,62,4,Exempt: This listing is a unit that has contracts with hospitals
1.36629E+18,Near Train in hip Jamaica Plain,5480536,Allison,Jamaica Plain,42.32140612,-71.10942587,Private room,94,1,30,9/20/2025,5.7,2,318,30,STR-589481
1.36694E+18,Modern  Condo in Down town Back bay 2BR 2BA,163848078,Adam,Back Bay,42.34784122,-71.07943351,Entire home/apt,449,29,2,7/10/2025,0.38,72,341,2,STR-285166
1.36776E+18,"Large bright  duplex,4 bedrooms, free parking!",160661353,Shira,Brighton,42.34355021,-71.15038059,Entire home/apt,,3,0,,,3,143,0,STR-542383
1.36843E+18,"Charming Stay - Perfect for Groups, FREE Parking",230850564,Suzana,West Roxbury,42.2749,-71.14878,Entire home/apt,199,1,23,9/14/2025,4.04,2,336,23,Str-591017
1.36907E+18,Charming Boston Single Fam Home Near Commuter Rail,51529970,Melissa,West Roxbury,42.29096887,-71.14430067,Entire home/apt,258,2,15,9/14/2025,2.63,1,180,15,STR-589938
1.37043E+18,North End TD Garden Walk to Downtown,502043395,Tra My,North End,42.36614901,-71.05581377,Entire home/apt,941,29,7,4/28/2025,1.07,18,365,7,STR-476426
1.37081E+18,Cozy studio in downtown Boston 4873,212359760,Mohammed Radi,Downtown,42.35147,-71.06469,Entire home/apt,,1,16,9/22/2025,2.57,60,347,16,STR-586070
1.37081E+18,2BR in Theatre District 8027,212359760,Mohammed Radi,Downtown,42.35178436,-71.0628233,Entire home/apt,,1,27,9/16/2025,4.07,60,327,27,STR-586070
1.37111E+18,2BR in Savin Hill 8114,212359760,Mohammed Radi,Dorchester,42.31056115,-71.05227702,Entire home/apt,150,29,4,5/10/2025,0.63,60,202,4,STR-520842
1.37173E+18,"Glamorous Luxury Apartment, Near T",312045025,Daniel,Jamaica Plain,42.3071755,-71.1046893,Entire home/apt,418,30,21,3/10/2025,1.69,4,305,20,
1.37272E+18,NEW - South End Penthouse - Walk to Everything -,156704623,Coty,South End,42.34172,-71.07889,Entire home/apt,,30,0,,,2,0,0,
1.37275E+18,Splendid One-Bedroom Sanctuary in Boston Central,62211530,Marina,South End,42.3449322,-71.0641516,Entire home/apt,769,29,0,,,5,338,0,STR-006893
1.37334E+18,Radiant 2 BR 2 BA Fenway Boston.,163848078,Adam,Fenway,42.3464,-71.10127,Entire home/apt,,4,3,6/14/2025,0.47,72,337,3,Exempt: This listing is a hotel or motel
